agent_id,t_cross,S_minus_i_cross,theoretical_threshold,state_at_cross,upgrade_margin_at_cross,delta_C_at_cross,delta_P,v_i,d_i,run_id
38,4,8.8723670228654,8.779899497487436,1,0.0005190053484251944,0.010968175226063916,0.011487180574489246,1.7476688721885563,1.5100938760768372,22
39,4,8.8723670228654,8.008040201005025,1,0.0005829956072886944,0.0010784494933430845,0.0016614451006317808,1.463798320855364,0.1284793639676165,22
43,4,8.8723670228654,7.742713567839196,1,0.0022913190005411366,0.003018297166441683,0.005309616166982653,1.3806137252024846,0.40822401714802203,22
44,4,8.8723670228654,8.466331658291457,1,0.0003273978929794197,0.0014544932478704087,0.0017818911408499097,1.6076712935578095,0.15896425580944407,22
47,4,8.8723670228654,8.249246231155778,1,0.0035074198177234006,0.009594799522542169,0.013102219340265606,1.552389722933366,1.4761616769861874,22
55,4,8.8723670228654,8.514572864321607,1,0.0017465139539345476,0.008915440832418384,0.010661954786352871,1.6117649580054887,1.259009563077916,22
72,4,8.8723670228654,8.586934673366834,1,0.0004617117784213587,0.0030098082368305583,0.0034715200152520016,1.6387842438617668,0.3370869116273736,22
73,4,8.8723670228654,8.490452261306533,1,0.0007902614706047917,0.003755855196170349,0.004546116666775315,1.609512272623476,0.4389800622852079,22
74,4,8.8723670228654,8.562814070351758,1,0.0017621563119951666,0.010526809959522624,0.012288966271517597,1.6269069813723447,1.5812642880151586,22
75,4,8.8723670228654,7.863316582914573,1,0.00038350574746082167,0.0005844351262035028,0.0009679408736641908,1.4095542712764666,0.07128718106389031,22
78,4,8.8723670228654,8.538693467336683,1,0.00035497946100293554,0.001955148372468507,0.0023101278334713956,1.623434997548396,0.21452004803445346,22
79,4,8.8723670228654,8.176884422110552,1,0.0017051695461327565,0.004100286825093504,0.005805456371226189,1.533911790584849,0.5117157007468301,22
85,4,8.8723670228654,8.321608040201005,1,0.0007924860186552252,0.002499716319015273,0.0032922023376705683,1.5746407588777354,0.28789360255652113,22
90,4,8.8723670228654,8.128643216080402,1,0.0008510285402429929,0.0018893579471450377,0.002740386487388055,1.5180518699595342,0.22210549414005637,22
104,4,8.8723670228654,8.273366834170854,1,0.0018341879890297896,0.0052527809812649194,0.007086968970294895,1.5691406853065095,0.664543324033789,22
107,4,8.8723670228654,7.597989949748744,1,0.002249110693453682,0.0025238111845005697,0.004772921877954214,1.272254819863054,0.3667163609495806,22
109,4,8.8723670228654,8.65929648241206,1,0.0013741533758480085,0.012223697557589711,0.013597850933437869,1.6597794429607873,1.9455088662216606,22
110,4,8.535145229556099,8.393969849246231,2,0.0002520075102443453,0.003445612474038347,0.0036976199842827513,1.5843936467042323,0.3372217933093023,22
111,4,8.8723670228654,8.201005025125628,1,0.0018669791094689803,0.0046804042410173215,0.0065473833504861405,1.5358737043269177,0.5950826905608881,22
112,4,8.8723670228654,8.635175879396986,0,0.0004926488466747703,0.0039125672278742035,0.004405216074548906,1.659702227893097,0.4440044769672619,22
114,4,8.8723670228654,7.646231155778894,1,0.0027811428582471542,0.003287067243565632,0.006068210101812882,1.3173246075673883,0.47329292998382205,22
120,4,8.8723670228654,8.152763819095478,1,0.0013629741188514455,0.003147418603983024,0.004510392722834564,1.5333375971500878,0.3807505773194741,22
128,4,8.8723670228654,8.61105527638191,1,0.00036621848818896297,0.0026238010457846263,0.0029900195339736322,1.6443270426351952,0.28949076828238995,22
130,4,8.8723670228654,8.683417085427134,1,0.00039152984167412086,0.00395158776899534,0.004343117610669565,1.6679337555431346,0.4464861629545091,22
131,4,8.8723670228654,8.34572864321608,1,0.00030685159483390123,0.001018621570146004,0.001325473164979717,1.5782989636453308,0.11209263423078816,22
137,4,8.8723670228654,7.8150753768844226,1,0.0015203015380444995,0.002182355814988587,0.003702657353033067,1.388223853285617,0.2848852753982096,22
141,4,8.8723670228654,7.911557788944723,1,0.0019211286352616153,0.003115031763549838,0.005036160398811455,1.4251555489887826,0.40813059837960997,22
142,4,8.8723670228654,8.442211055276381,1,0.0009189138087204451,0.003829468281222894,0.00474838208994339,1.5944004560993745,0.45339678751506685,22
144,4,8.8723670228654,7.7668341708542705,1,0.001596439378377168,0.002163037040406533,0.00375947641878365,1.3852358824149973,0.28283057600894523,22
146,4,8.8723670228654,8.418090452261307,1,0.00015078700682225055,0.000591313700842178,0.0007421007076643644,1.5861105026904718,0.06398124292470056,22
152,4,8.8723670228654,7.71859296482412,1,0.002169488788307028,0.0027796597003827807,0.004949148488690195,1.3585135977821197,0.3794117039223246,22
155,4,8.8723670228654,8.056281407035176,1,0.000989629612626608,0.0019640514281446305,0.0029536810407712897,1.4884557076751934,0.23629803934305463,22
157,4,8.8723670228654,7.959798994974873,1,0.0038089824951008655,0.006587672606035597,0.010396655101136363,1.4370806986324676,0.9792166361687802,22
160,4,8.8723670228654,8.70753768844221,1,0.00014963829850267452,0.0017418840113676021,0.001891522309869957,1.672402671726268,0.18414427243586887,22
163,4,8.8723670228654,7.622110552763819,1,0.0015601807839777937,0.001796438396277675,0.0033566191802556133,1.2766161003516538,0.25303173545685964,22
164,4,8.8723670228654,7.887437185929648,1,0.0017348927241709333,0.0027263410835725466,0.004461233807743347,1.4221445647790694,0.3532353636537643,22
168,4,8.8723670228654,8.852261306532663,1,9.199914166813095e-05,0.009105618300458659,0.009197617442127031,1.7782129629542625,1.1328521099675681,22
173,4,8.8723670228654,8.104522613065326,1,0.0018887248694552383,0.004035467596864994,0.005924192466320349,1.4991115341844354,0.5158243263155539,22
176,4,8.8723670228654,8.804020100502512,1,3.28518716075088e-05,0.0009449946377539539,0.0009778465093613512,1.7495550354514993,0.09337714718698788,22
177,4,8.8723670228654,8.731658291457286,1,0.00011896927990306949,0.0016322134783184265,0.0017511827582214403,1.6842731004798477,0.17077085447149365,22
186,4,8.8723670228654,7.7909547738693465,1,0.00237761519109414,0.0033150476715062393,0.005692662862600466,1.3881462463250376,0.45049354557630433,22
190,4,8.8723670228654,8.08040201005025,1,0.0025062286901400554,0.0051585121443687276,0.00766474083450875,1.4959196220569553,0.6884296934342187,22
191,4,8.8723670228654,7.983919597989949,1,0.0027037928848003823,0.004834423510908407,0.007538216395708858,1.4474254893348082,0.6627693070937616,22
194,4,8.8723670228654,8.225125628140702,1,0.0010293028782990543,0.0026936430759794414,0.003722945954278782,1.541795557373423,0.319268743140254,22
197,4,8.095008797940842,7.380904522613065,2,0.002917893418279638,0.0067998668063924865,0.009717760224672106,1.2088943023167356,0.7773582249245586,22
1,5,14.601435089780772,9.479396984924623,1,0.0005335137827091607,4.46492175868857e-05,0.0005781630002960092,1.9729294670971436,0.068198871832322,22
2,5,14.601435089780772,9.214070351758792,1,0.005632893629533342,0.0004085945214460962,0.006041488150979582,1.9133196294310277,0.7606152161355187,22
9,5,14.601435089780772,9.527638190954773,1,0.0026050067712894975,0.00022379004119872517,0.0028287968124881668,1.9834809051293856,0.36577359392589,22
23,5,14.601435089780772,8.948743718592965,1,0.004632840556812345,0.0002916735522381092,0.0049245141090506995,1.8177392454809647,0.5428267952226479,22
25,5,13.821780697539303,9.093467336683418,2,0.0056923364805141485,0.000590793702706488,0.0062831301832205234,1.8358142565228077,0.7796543922414682,22
28,5,14.601435089780772,9.23819095477387,1,0.009396359628443873,0.0006904635234123031,0.01008682315185611,1.9158764500715877,1.5265765100200506,22
40,5,14.601435089780772,8.876381909547739,1,0.0033853597845725503,0.00020510245627052302,0.003590462240843139,1.7782133471787136,0.3747400523879915,22
52,5,14.601435089780772,9.407035175879397,1,0.007170927693992857,0.0005770863322167875,0.007748014026209567,1.9718321270299675,1.1367082666209192,22
56,5,14.601435089780772,8.97286432160804,1,0.000894215676280119,5.702451199985049e-05,0.000951240188279869,1.8197245174079686,0.09506663332389002,22
57,5,14.601435089780772,9.455276381909547,1,0.004341028373895828,0.00035858128821210806,0.004699609662107935,1.972416143405358,0.6275284725205911,22
58,5,14.601435089780772,8.996984924623115,1,0.0017806686771060232,0.00011502077885915314,0.0018956894559650937,1.8217194334261,0.1963971687098848,22
61,5,14.601435089780772,8.924623115577889,1,0.005236200838405702,0.0003254622474197118,0.005561663085825148,1.8057519869175154,0.6212067410602203,22
62,5,14.601435089780772,9.6,1,0.0038635552895929237,0.0003452303568198099,0.004208785646412998,1.9961178169829228,0.5919741647994341,22
66,5,14.601435089780772,9.55175879396985,1,0.00017752640642876294,1.545202865817388e-05,0.0001929784350869054,1.9932202378676345,0.02310081387846886,22
80,5,14.601435089780772,9.117587939698492,1,0.0020606539108245503,0.00014194955654714132,0.002202603467371741,1.8385550758298983,0.2429159817989914,22
83,5,14.601435089780772,9.262311557788944,1,0.0014293503310662814,0.00010640080169911365,0.001535751132765365,1.9248180483521784,0.1708702621164108,22
88,5,14.601435089780772,9.382914572864323,1,0.005477752112701184,0.0004351222797816329,0.005912874392482758,1.9625403386927511,0.7962993912225949,22
100,5,14.601435089780772,9.069346733668342,1,0.0033865590087400754,0.00022735253169554976,0.0036139115404357977,1.8325699361863348,0.4061451247408458,22
103,5,14.601435089780772,9.165829145728644,1,0.005118493373678534,0.00036180750307327,0.0054803008767517186,1.8648949293030284,0.6776659296722317,22
115,5,14.601435089780772,9.575879396984924,0,0.005401175098163513,0.00047632943505523104,0.0058775045332188705,1.9932997097573875,0.8738936280733708,22
117,5,14.601435089780772,9.021105527638191,1,0.0015002381877677884,9.815934036258731e-05,0.0015983975281303189,1.8222995075743982,0.16631663220560758,22
125,5,14.601435089780772,9.141708542713568,1,0.0046016486764011155,0.00032110221662671665,0.004922750893027801,1.8597692072784724,0.5908039595693643,22
139,5,14.601435089780772,9.503517587939697,1,0.0012390879130712573,0.00010506287236814786,0.001344150785439314,1.9780589458225613,0.1638984752848682,22
140,5,14.601435089780772,9.431155778894471,1,0.004015796439545083,0.0003274154184299859,0.0043432118579752035,1.9721510834458462,0.5645533388423815,22
145,5,14.601435089780772,9.33467336683417,1,0.0029024430991158034,0.0002246341792248711,0.0031270772783406494,1.9463552005151523,0.374993284779343,22
147,5,14.601435089780772,9.358793969849245,1,0.00295115704295168,0.00023139298280784574,0.003182550025759389,1.9520937153429707,0.38618547390946695,22
154,5,14.601435089780772,9.310552763819095,1,0.0016682809419139577,0.00012745029278585067,0.0017957312346997792,1.9431887067142983,0.20441970679038168,22
156,5,14.601435089780772,9.045226130653266,1,0.0028703622543282403,0.00019023514756498993,0.003060597401893286,1.8291583490799765,0.33462283459057296,22
162,5,14.601435089780772,8.900502512562813,1,0.0034592742783121633,0.00021227952998886565,0.003671553808301345,1.787783229611402,0.3869157487560875,22
178,5,14.601435089780772,9.189949748743718,1,0.003808061346929348,0.0002726777607096193,0.004080739107639037,1.8700426717994831,0.48669986947023325,22
179,5,14.601435089780772,9.28643216080402,1,0.0032164884081906653,0.00024255954005315613,0.0034590479482437242,1.9383118200654557,0.41005991936523234,22
18,2,5.998819824576545,5.451256281407035,1,0.002518712700739112,0.007997746055695835,0.010516458756434923,0.3961830410887778,1.0391525758092364,23
25,2,5.998819824576545,5.403015075376884,1,0.001093899890348693,0.003152174212348842,0.004246074102697555,0.38962952359695635,0.35442879534485633,23
27,2,5.998819824576545,5.668341708542713,1,0.0003394460077666417,0.0018892212427407988,0.002228667250507497,0.43175617528757637,0.18387046709933008,23
30,2,5.998819824576545,5.523618090452261,1,0.0011668137770302067,0.004350488874191169,0.00551730265122138,0.405768311612305,0.4847093700878864,23
31,2,5.998819824576545,5.306532663316583,1,0.0016628061615457934,0.004020270256739119,0.005683076418284856,0.3786117616824848,0.4794390149654881,23
35,2,5.998819824576545,5.981909547738693,1,5.920258111324905e-05,0.006972405167020318,0.007031607748133509,0.5254130370309618,0.6195404493089695,23
39,2,5.872074714994137,5.620100502512562,2,0.00018312677166093527,0.0013638945591350538,0.0015470213307959696,0.41847826727549275,0.12674510958240778,23
44,2,5.998819824576545,5.210050251256281,1,0.002762125024276474,0.005713111118600094,0.00847523614287663,0.36257659255109015,0.7604740038651991,23
46,2,5.998819824576545,5.065326633165829,1,0.0021649068285997664,0.0036397392963196168,0.0058046461249194005,0.3480144001070774,0.4712989465900307,23
47,2,5.998819824576545,5.427135678391959,1,0.0017258408966892569,0.005215876229689862,0.006941717126379085,0.3936922488433243,0.6183522481355616,23
52,2,5.766274721448128,4.848241206030151,2,0.0008431960577540143,0.0014475040840336308,0.0022907001417876564,0.23565512672454425,0.23254510312841664,23
64,2,5.998819824576545,5.909547738693467,1,0.00042658751254609495,0.00934531200226987,0.009771899514816015,0.5121937208970055,0.9122256557443973,23
65,2,5.998819824576545,5.957788944723617,1,0.00010093215172662928,0.004869520632591001,0.004970452784317617,0.5212013931256004,0.4153919745958103,23
69,2,5.998819824576545,5.716582914572864,1,0.0004182577464649784,0.002759665176412786,0.0031779229228777735,0.44129850031193857,0.2682769520219917,23
72,2,5.998819824576545,5.258291457286432,1,0.0005893012714296431,0.001315060791113764,0.001904362062543419,0.37039543575584205,0.1478746534167824,23
79,2,5.998819824576545,5.354773869346733,1,0.0004653678660981875,0.0012249214950870962,0.001690289361185305,0.38368589201978487,0.1324622495077124,23
85,2,5.998819824576545,5.4753768844221105,1,0.0003065951847501247,0.0010248376581176138,0.0013314328428677353,0.4020805088904675,0.10503979417300965,23
87,2,5.998819824576545,5.933668341708542,1,0.00017725732064555189,0.005353242735666057,0.005530500056311647,0.5207255981118757,0.4622622135990044,23
88,2,5.998819824576545,5.185929648241206,1,0.0017413227290438704,0.003472431712762284,0.005213754441806159,0.35914698838623593,0.431550327708016,23
94,2,5.998819824576545,5.2341708542713565,1,0.00024248528258524749,0.0005207037542434424,0.0007631890368287242,0.365035639407462,0.05810398210405323,23
97,2,5.998819824576545,5.378894472361809,1,0.0032737721426375765,0.009009368033403558,0.012283140176041167,0.3878214912655831,1.2559402263222519,23
104,2,5.998819824576545,5.547738693467337,1,0.0014439439668126886,0.005707291525763822,0.007151235492576526,0.4077979811966414,0.6596183978468804,23
105,2,5.998819824576545,5.788944723618091,1,0.0006081208037959085,0.005496329879894255,0.006104450683690166,0.4599366138128705,0.5485694671739945,23
112,2,5.998819824576545,5.7407035175879395,1,0.00018614919679044162,0.0013512936591711829,0.0015374428559615982,0.4472105873144042,0.12514438364140096,23
117,2,5.998819824576545,5.885427135678392,1,0.0003627335200647175,0.006218176012704888,0.0065809095327695475,0.5068696662308729,0.5654156085614619,23
121,2,5.998819824576545,5.16180904522613,1,0.0005826150377600259,0.0011210850743722568,0.0017037001121323048,0.35742949272046715,0.13006190885572502,23
126,2,5.38344115319784,5.11356783919598,2,0.0009072883603471471,0.006280364312224925,0.007187652672572135,0.3499241093792894,0.6153786713787048,23
127,2,5.998819824576545,5.595979899497487,1,0.00036212913087502185,0.0016228907006598195,0.001985019831534889,0.40865103215606075,0.16615324068572213,23
131,2,5.998819824576545,5.089447236180904,1,0.0007961912874485111,0.0013830472873975243,0.0021792385748460254,0.3486219260665528,0.16597209680937236,23
142,2,5.998819824576545,5.644221105527638,1,7.652782477107767e-05,0.0003944967667290778,0.0004710245915000782,0.4197913867917761,0.03808868309282641,23
147,2,5.998819824576545,5.692462311557788,1,0.0010356485581524133,0.006256436103395803,0.0072920846615482345,0.44096513321388636,0.6704043588064504,23
164,2,5.998819824576545,5.764824120603015,1,0.000966929170518771,0.007790464264513759,0.008757393435032502,0.4576873794638895,0.8361331110163847,23
170,2,5.998819824576545,5.282412060301508,1,0.0009538624824597663,0.0022143849680236038,0.0031682474504833766,0.37247557553483657,0.25416509929631553,23
171,2,5.998819824576545,5.861306532663317,1,0.000368193925327609,0.005173042861643763,0.005541236786971428,0.4909200270007798,0.47531014299120994,23
173,2,5.998819824576545,5.499497487437186,1,0.0010831525637081119,0.0038194257592885465,0.004902578322996649,0.40401371918957374,0.42087594217655083,23
174,2,5.998819824576545,5.571859296482412,1,0.0009222575946385425,0.0038753727911238125,0.00479763038576238,0.4081522576784384,0.42291927843140886,23
184,2,5.998819824576545,5.837185929648241,1,0.0007814229296854158,0.00928359846687745,0.010065021396562913,0.4896214668003704,0.9580484533958418,23
192,2,5.998819824576545,5.137688442211055,1,0.0009541303514307153,0.0017730566819380562,0.0027271870333687586,0.35521398617473693,0.21116143008192415,23
198,2,5.998819824576545,5.813065326633166,1,0.0003241538564555668,0.0033305635634299606,0.0036547174198855795,0.4859168028001542,0.29604611065845715,23
199,2,5.998819824576545,5.330653266331658,1,0.00041037852132674857,0.0010345865199396969,0.0014449650412664292,0.3788524291340672,0.11275574895313151,23
3,3,7.806852303959407,6.705527638190954,1,0.00021603407008807807,0.00029416348258895795,0.0005101975526769373,0.7559831771298505,0.038955223990973405,23
5,3,7.806852303959407,7.573869346733668,1,0.001070595248905848,0.008665423976249212,0.009736019225154997,1.2682557346349432,0.8271053301611816,23
6,3,7.806852303959407,6.802010050251255,1,0.0014672290272498278,0.002247876294142677,0.003715105321392399,0.7752138071280555,0.31036992470557134,23
7,3,7.806852303959407,7.187939698492462,1,0.0008740679848504573,0.002409998578219854,0.0032840665630701864,1.1864069705260198,0.21227206875521543,23
10,3,7.806852303959407,6.2472361809045225,1,0.0007162430652437601,0.000606444167247976,0.0013226872324918063,0.5937498405251349,0.10391723195911533,23
11,3,7.806852303959407,6.126633165829145,1,0.0024337201884514492,0.0018484594817791376,0.004282179670230635,0.5485840476819746,0.365523354351285,23
13,3,7.806852303959407,7.212060301507537,1,0.0009207752430799854,0.0026585235484039454,0.003579298791484025,1.186723000492438,0.2354337693713608,23
15,3,7.806852303959407,6.295477386934673,1,0.0013344315023198217,0.0011818806468160926,0.002516312149135831,0.6134444417666516,0.2007612418201505,23
17,3,7.806852303959407,6.681407035175879,1,0.0005157629884046111,0.0006827269897157204,0.0011984899781202713,0.7540258555312171,0.09184619734991849,23
23,3,7.806852303959407,6.609045226130653,1,0.004744283330799015,0.005784850614892631,0.010529133945691747,0.7124894717592059,1.029953134093744,23
24,3,7.806852303959407,7.163819095477386,1,0.002066108822855073,0.0054483419330614265,0.007514450755916471,1.1776730511148141,0.521010835903527,23
28,3,7.806852303959407,6.994974874371859,1,0.007478733766745904,0.014936240796828598,0.022414974563574486,1.1243467220340733,2.149007975608321,23
34,3,7.806852303959407,6.898492462311557,1,0.0020872284833031163,0.0036307119211436535,0.0057179404044465825,1.100135118069849,0.3572956337128863,23
36,3,7.806852303959407,6.488442211055276,1,0.0021679713716689086,0.002323021747276127,0.004490993118945129,0.6694900516709581,0.37750064522839805,23
37,3,7.806852303959407,6.078391959798995,1,0.001026191741763216,0.0007473112810483901,0.0017735030228115615,0.5366440206658804,0.14306116645055875,23
40,3,7.806852303959407,6.777889447236181,1,0.0011925428273085181,0.001772584039621437,0.002965126866929969,0.7745789011941127,0.2408196606485535,23
42,3,7.806852303959407,6.657286432160804,1,0.001495692108014146,0.001925590070565814,0.0034212821785799727,0.7350376911529876,0.2782128152087175,23
43,3,7.806852303959407,6.5125628140703515,1,0.0042795940927848886,0.004702441011144607,0.008982035103929443,0.6746957057762888,0.8477766176386813,23
45,3,7.806852303959407,6.05427135678392,1,0.008166254159568731,0.0058248299294794284,0.013991084089048122,0.5362554195640424,1.5463438114204981,23
49,3,7.806852303959407,6.343718592964824,1,0.0030564213855190925,0.002834390779302324,0.005890812164821394,0.6175730154788358,0.5162824169168956,23
51,3,7.806852303959407,6.319597989949749,1,0.0006143117186113711,0.0005566678671251472,0.001170979585736519,0.6166277083287217,0.09156794840274497,23
53,3,7.806852303959407,6.440201005025125,1,0.0024662704489375464,0.0025154395309877862,0.004981709979925303,0.6668514478700259,0.41402674682404983,23
54,3,7.806852303959407,7.5015075376884415,1,0.0002158715447082571,0.0013087624370326653,0.001524633981740889,1.2530007320833632,0.10633342087241075,23
58,3,7.806852303959407,6.560804020100502,1,0.0030559853558425054,0.003534736365763718,0.006590721721606325,0.6942887710307112,0.5817183984654577,23
61,3,7.5885818619240855,7.5256281407035175,2,9.372237975124875e-05,0.0029308855133834467,0.003024607893134534,1.2599590837643624,0.21827044203532148,23
63,3,7.806852303959407,6.006030150753769,1,0.003689196860584998,0.002525784251983748,0.006214981112568679,0.5292130716369263,0.5399282745627098,23
67,3,7.806852303959407,7.429145728643216,1,0.00019335705418299654,0.0009302106398469289,0.0011235676940299793,1.2217755254933103,0.07694560062113749,23
68,3,7.806852303959407,7.742713567839196,1,0.00012863423180298206,0.0039471512673263445,0.004075785499129218,1.3429845371886164,0.31493758445801173,23
70,3,7.806852303959407,6.584924623115578,1,0.0034066766055775854,0.0040449439389567,0.00745162054453431,0.7116822615865748,0.6618731374323652,23
71,3,7.806852303959407,6.198994974874371,1,0.0037529967359564154,0.0030405833952901013,0.006793580131246411,0.569803984643304,0.6144793694180206,23
74,3,7.806852303959407,7.405025125628141,1,0.0007377352581310337,0.003315379057812363,0.0040531143159434424,1.2161015530645949,0.29038669016047197,23
75,3,7.806852303959407,6.850251256281407,1,0.00382405527518892,0.0062349040270581,0.01005895930224695,0.7918971937612576,0.9895731193731964,23
77,3,7.806852303959407,7.04321608040201,1,0.0012648327237114732,0.002720388603177672,0.00398522132688914,1.1430482706838494,0.2510776591826324,23
82,3,7.806852303959407,7.67035175879397,1,0.0001469400254148212,0.0020803244538248563,0.0022272644792397634,1.3146385284601037,0.16338402520564746,23
83,3,7.806852303959407,7.356783919597989,1,0.003789948066041937,0.015017692659523707,0.018807640725565806,1.2003099183281984,1.9363299606816484,23
86,3,7.806852303959407,7.646231155778894,1,0.0013330683007264366,0.01594130036608932,0.017274368666815733,1.3134401524148065,1.8408900746988253,23
90,3,7.806852303959407,6.150753768844221,1,0.0025998143065402157,0.0020171590307375303,0.004616973337277722,0.5546710775816616,0.39757834471080583,23
91,3,7.806852303959407,7.622110552763819,1,4.1539001864654423e-05,0.00042924824478117083,0.0004707872466454808,1.312696491755427,0.03268545860929139,23
96,3,7.806852303959407,7.597989949748744,1,0.0005706777112739481,0.005184256313545749,0.005754934024819836,1.3074241235160136,0.43771823294888057,23
100,3,7.806852303959407,7.139698492462312,1,0.002410199571968974,0.006087094249144272,0.008497293821113316,1.1727361411872517,0.5949363297380631,23
101,3,7.806852303959407,6.030150753768844,1,0.004961394517347895,0.003466798952871534,0.008428193470219409,0.5358402298852659,0.7734518523137673,23
102,3,7.806852303959407,6.271356783919598,1,0.0035984625181969543,0.0031158017254772257,0.006714264243674252,0.6029503368386128,0.5918798859147556,23
109,3,7.806852303959407,6.536683417085427,1,0.003531389737985502,0.0039804591941962255,0.007511848932181668,0.6806123537890651,0.6847395046967055,23
111,3,7.806852303959407,6.464321608040201,0,0.0019972415252256237,0.002087610693363711,0.004084852218589281,0.6680789209667877,0.33660634042962206,23
115,3,7.806852303959407,7.332663316582915,1,0.0027577722889473577,0.010307083008926765,0.013064855297873742,1.1954650377361036,1.1151385734503283,23
122,3,7.806852303959407,6.223115577889447,1,0.003650716819685873,0.0030233253549447558,0.0066740421746305754,0.5778829431392954,0.6004464536351388,23
124,3,7.806852303959407,6.826130653266331,1,0.001441458315830868,0.0022775260362326855,0.0037189843520634824,0.7805550137736378,0.312471811315807,23
125,3,7.806852303959407,6.10251256281407,1,0.0006939928746103607,0.0005160837802574931,0.0012100766548678258,0.546196825386581,0.09594286766567246,23
132,3,7.806852303959407,6.946733668341708,1,0.003070569328266881,0.005714295491878378,0.008784864820145259,1.1152019595717906,0.5860780047173303,23
135,3,7.806852303959407,6.174874371859296,1,0.002891421813555839,0.0022922122567374773,0.005183634070293365,0.5594708127642507,0.45405674717741334,23
137,3,7.806852303959407,6.874371859296482,1,0.0007161301734766035,0.0012056269227562813,0.0019217570962327796,0.7991021047109337,0.155470408721414,23
139,3,7.806852303959407,6.367839195979899,1,0.0009323406253466393,0.0008850609282472167,0.0018174015535937812,0.625226991355289,0.1455141045435854,23
146,3,7.806852303959407,7.284422110552764,1,0.001642993726648001,0.005504038622596362,0.007147032349244337,1.1912092620611183,0.52026290569953,23
149,3,7.806852303959407,7.308542713567839,1,0.003097307326680898,0.010946846119217597,0.014044153445898619,1.193689561791578,1.2124893662667815,23
150,3,7.806852303959407,7.067336683417086,1,0.00036229808810661623,0.0008098145290702312,0.0011721126171769672,1.143134063966584,0.07149810212385707,23
159,3,7.806852303959407,7.091457286432161,1,0.0023396004696527584,0.005440514017058819,0.007780114486711488,1.1557741519013236,0.531443627497301,23
160,3,7.806852303959407,7.477386934673366,1,0.0005346874051472827,0.0029857812279381214,0.003520468633085319,1.2481050724887603,0.25246179065350444,23
161,3,7.806852303959407,7.5497487437185935,1,0.00017365859231777137,0.0012659149192255576,0.0014395735115433426,1.2679436246496405,0.10151884155858153,23
163,3,7.806852303959407,6.633165829145728,1,0.0005852318763244213,0.0007330952615886092,0.0013183271379131284,0.7274227398351233,0.10249936445465131,23
165,3,7.806852303959407,7.0190954773869345,1,0.003285193998403102,0.006805585511826067,0.010090779510229245,1.1251556729728582,0.7128923045077521,23
167,3,7.806852303959407,6.922613065326633,1,0.003127301223961876,0.005624623701472992,0.008751924925434869,1.112248810619986,0.5771910494515256,23
175,3,7.806852303959407,7.694472361809044,1,0.0002896221907362495,0.005010884547558714,0.005300506738294811,1.316117398415975,0.41832506968202726,23
177,3,7.806852303959407,6.41608040201005,1,0.0022325978570020277,0.002222634770697203,0.004455232627699214,0.6571094018183102,0.36706323031221355,23
178,3,7.806852303959407,7.115577889447236,1,0.001611717947797242,0.0039035050382606237,0.0055152229860578154,1.1575605980515746,0.3658414072774736,23
182,3,7.806852303959407,6.72964824120603,1,0.001512721888341395,0.002119817134862457,0.0036325390232039337,0.7598647170065819,0.2976787341078235,23
183,3,7.806852303959407,7.260301507537688,1,0.0028521693157781414,0.009075764938974155,0.011927934254752175,1.1894088399323939,0.9504612294240165,23
186,3,7.806852303959407,7.71859296482412,1,7.525076806258468e-05,0.0016678707260241222,0.0017431214940866876,1.3221887052847263,0.1291462507970594,23
188,3,7.806852303959407,6.7537688442211055,1,0.0016236658602049037,0.002342725379872021,0.0039663912400769545,0.7707579254797543,0.32662559906345,23
191,3,7.806852303959407,6.391959798994975,1,0.0027527605889543505,0.0026756910922304264,0.0054284516811847604,0.6538544626790945,0.4534439342961557,23
193,3,7.806852303959407,7.7909547738693465,1,6.0005218785130765e-05,0.007519036063523397,0.007579041282308768,1.3529173861007333,0.6445570601925785,23
195,3,7.806852303959407,7.236180904522612,1,0.0006046912700770068,0.0018312407558405358,0.0024359320259178924,1.1892010852712038,0.1588127492973109,23
196,3,7.806852303959407,6.970854271356783,1,0.0010651031742074935,0.0020525415416507687,0.0031176447158582686,1.1214664030428034,0.19022236184364508,23
197,3,7.806852303959407,7.380904522613066,1,0.0008821858545478012,0.0037167775057521104,0.0045989633603001874,1.2099725598520776,0.33039704409346426,23
1,4,9.238819345128672,7.935678391959799,2,0.0032286807274726215,0.003514969723107695,0.006743650450580122,1.4167933319379344,0.5797725228212048,23
2,4,9.619100692765167,8.61105527638191,2,0.0008429095003443798,0.0012861641807408047,0.002129073681085386,1.6620471917462851,0.1994911751847094,23
4,4,9.818591867949877,8.852261306532663,1,0.0012186059455741027,0.0019617034634444885,0.003180309409018536,1.7178528319652808,0.3363273674676188,23
8,4,9.818591867949877,8.104522613065326,1,0.0011689313959317715,0.0008619399234699096,0.0020308713194012017,1.4963258505282238,0.162590201523546,23
9,4,9.818591867949877,8.128643216080402,1,0.0015616393083921487,0.00117600578762603,0.002737645096018307,1.5052115126083103,0.2238731802055172,23
12,4,9.818591867949877,8.779899497487436,1,0.002631527049719029,0.003864617093797036,0.006496144143516022,1.6939875000162732,0.7398859678531664,23
14,4,9.818591867949877,7.863316582914573,1,0.0009153830676127406,0.0005520444038235431,0.0014674274714362382,1.4027140618589031,0.10963885704352659,23
16,4,9.247314499409843,7.453266331658291,2,0.004360489363164799,0.003002483040667246,0.00736297240383205,1.2309562368049016,0.5712773685400352,23
