agent_id,beta0,base_term,denom,numer,pi_solo,pi_break,run_id
187,0.00736753283433391,-0.31845899589883153,43.224645625569586,0.31845899589883153,0.0,0.0,2
140,0.030159089086053473,-1.3342513089983412,44.240437938669096,1.3342513089983412,0.0,0.0,2
189,0.000664614906400683,-0.028535056034484363,42.93472168570524,0.028535056034484363,0.0,0.0,2
1,0.41431870032979373,6.78656121143806,36.119625418232694,14.965036259681153,21.75159747111921,21.75159747111921,2
10,0.4756314286639853,11.161549268108274,31.744637361562482,15.098747220700087,26.26029648880836,26.26029648880836,2
128,-0.3296033748698929,10.63627257814445,32.26991405152631,-10.63627257814445,0.0,0.0,2
39,-0.16053480701663722,5.93513985859734,36.97104677107342,-5.93513985859734,0.0,0.0,2
113,-0.028983653819220755,1.0717083560759169,36.976302669099795,-1.0717083560759169,0.0,0.0,3
42,-0.0837763604381965,2.941126972277568,35.106884052898145,-2.941126972277568,0.0,0.0,3
37,-0.20981566003971833,6.5985825858657154,31.449428439309997,-6.5985825858657154,0.0,0.0,3
199,-0.04660790556832333,1.6943671985364626,36.35364382663925,-1.6943671985364626,0.0,0.0,3
79,-0.10363534155710216,3.5728455493271793,34.475165475848534,-3.5728455493271793,0.0,0.0,3
74,0.37776639514447535,4.542456946206763,33.50555407896895,12.657272381730373,17.199729327937135,17.199729327937135,3
106,-0.24793564430747117,7.559250487936584,30.488760537239127,-7.559250487936584,0.0,0.0,3
100,-0.06999970934057757,2.489112557227485,35.558898467948225,-2.489112557227485,0.0,0.0,3
1,-0.004977581581092402,0.1884490583144749,37.859561966861236,-0.1884490583144749,0.0,0.0,3
63,-0.04063805493416328,1.4858164708137278,36.56219455436198,-1.4858164708137278,0.0,0.0,3
172,-0.17066917869939674,5.546932396415091,32.501078628760624,-5.546932396415091,0.0,0.0,3
162,-0.11344575035283934,3.8766012253550253,34.17140979982069,-3.8766012253550253,0.0,0.0,3
139,0.48811289317633005,6.108685363218028,31.93932566195768,15.589996654959167,21.698682018177195,21.698682018177195,3
44,-0.3350715541036237,9.549155732942772,28.49885529223294,-9.549155732942772,0.0,0.0,3
193,0.11213039932675542,-0.2048420647667868,38.2528530899425,4.2893076923629625,4.084465627596176,4.084465627596176,3
186,0.014531005525241732,-0.5610281617494846,38.609039186925195,0.5610281617494846,0.0,0.0,3
2,-0.20769150255020452,6.543267516728254,31.504743508447458,-6.543267516728254,0.0,0.0,3
187,-0.024490605737027597,0.9095435642626502,37.13846746091306,-0.9095435642626502,0.0,0.0,3
5,-0.27664777834400733,8.244950486011682,29.80306053916403,-8.244950486011682,0.0,0.0,3
66,0.6991933157038177,8.53811822439711,29.5098928007786,20.63311979344061,29.17123801783772,29.17123801783772,3
170,-0.3157450437129717,9.130546196422882,28.917464828752827,-9.130546196422882,0.0,0.0,3
159,-0.05466457038267214,1.9720755157744088,36.075935509401305,-1.9720755157744088,0.0,0.0,3
92,0.008065512050080582,-0.30937193447058275,38.357382959646294,0.30937193447058275,0.0,0.0,3
31,0.013504297359738189,-0.5208453047037123,38.568856329879424,0.5208453047037123,0.0,0.0,3
17,3.6307912909147753,12.393134052671408,25.654876972504304,93.14750388125864,105.54063793393006,105.54063793393006,3
