t,share_N,share_E,share_F,W,C_ext,safety_active,run_id,intervention_round,intervention_label,fee_multiple
75,0.0,0.025,0.975,1646.208484279957,83.30153841645885,0.0,1,80,t=80,1.0
76,0.0,0.02,0.98,1644.110612923316,83.36628332418346,0.0,1,80,t=80,1.0
77,0.0,0.02,0.98,1644.110612923316,83.36628332418346,0.0,1,80,t=80,1.0
78,0.0,0.02,0.98,1644.110612923316,83.36628332418346,0.0,1,80,t=80,1.0
79,0.0,0.015,0.985,1626.8232017059868,83.8930190161075,0.0,1,80,t=80,1.0
80,0.0,0.015,0.985,1626.8232017059868,83.8930190161075,1.0,1,80,t=80,1.0
81,0.0,0.015,0.985,1626.8232017059868,83.8930190161075,1.0,1,80,t=80,1.0
82,0.0,0.015,0.985,1626.8232017059868,83.8930190161075,1.0,1,80,t=80,1.0
83,0.0,0.015,0.985,1626.8232017059868,83.8930190161075,1.0,1,80,t=80,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,-1,never,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,-1,never,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,-1,never,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,-1,never,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,-1,never,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,-1,never,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,-1,never,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,-1,never,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,-1,never,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,-1,never,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,0.0,3,-1,never,1.0
11,0.0,0.59,0.41,1742.1406850983062,41.061100578050436,0.0,3,-1,never,1.0
12,0.0,0.555,0.445,1782.5975226678497,43.65810756459338,0.0,3,-1,never,1.0
13,0.0,0.525,0.475,1831.0640634095635,48.58473847140978,0.0,3,-1,never,1.0
14,0.0,0.495,0.505,1841.811803035193,51.28690483998109,0.0,3,-1,never,1.0
15,0.0,0.47,0.53,1843.2423333618317,52.76707552855041,0.0,3,-1,never,1.0
16,0.0,0.445,0.555,1842.3235729170324,53.71865561172321,0.0,3,-1,never,1.0
17,0.0,0.42,0.58,1838.0276145429389,55.26398204910154,0.0,3,-1,never,1.0
18,0.0,0.4,0.6,1833.9851588663246,56.17042149640926,0.0,3,-1,never,1.0
19,0.0,0.365,0.635,1820.9966276575406,58.14422214681352,0.0,3,-1,never,1.0
20,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,0.0,3,-1,never,1.0
21,0.0,0.34,0.66,1802.7278501873502,60.14160095228948,0.0,3,-1,never,1.0
22,0.0,0.32,0.68,1789.2968814072906,61.29875295544855,0.0,3,-1,never,1.0
23,0.0,0.305,0.695,1784.7244041916533,61.66655609981591,0.0,3,-1,never,1.0
24,0.0,0.295,0.705,1776.5683572684475,62.28580744213978,0.0,3,-1,never,1.0
25,0.0,0.29,0.71,1775.7558583695418,62.34502575576209,0.0,3,-1,never,1.0
26,0.0,0.265,0.735,1765.8020635028802,63.04842512088745,0.0,3,-1,never,1.0
27,0.0,0.245,0.755,1743.9568425432935,64.45065698891825,0.0,3,-1,never,1.0
28,0.0,0.24,0.76,1732.8799503292964,65.10076020159207,0.0,3,-1,never,1.0
29,0.0,0.23,0.77,1727.2360629310203,65.42354893944551,0.0,3,-1,never,1.0
30,0.0,0.22,0.78,1723.431322650748,65.63429774030335,0.0,3,-1,never,1.0
31,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,-1,never,1.0
32,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,-1,never,1.0
33,0.0,0.21,0.79,1713.0290035348307,66.2000194514712,0.0,3,-1,never,1.0
34,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,-1,never,1.0
35,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,-1,never,1.0
36,0.0,0.195,0.805,1699.9059672251094,66.87743823432167,0.0,3,-1,never,1.0
37,0.0,0.18,0.82,1678.5255271555188,67.93598870686225,0.0,3,-1,never,1.0
38,0.0,0.17,0.83,1671.2122836759659,68.28327940625621,0.0,3,-1,never,1.0
39,0.0,0.16,0.84,1653.1210882736557,69.10274001866465,0.0,3,-1,never,1.0
40,0.0,0.155,0.845,1647.062116576852,69.37219502427496,0.0,3,-1,never,1.0
41,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,-1,never,1.0
42,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,-1,never,1.0
43,0.0,0.145,0.855,1625.6847021557417,70.29481223793614,0.0,3,-1,never,1.0
44,0.0,0.135,0.865,1614.0779213601672,70.77064069998039,0.0,3,-1,never,1.0
45,0.0,0.125,0.875,1603.215823830754,71.20966705262089,0.0,3,-1,never,1.0
46,0.0,0.12,0.88,1591.1572415596625,71.68066866906997,0.0,3,-1,never,1.0
47,0.0,0.11,0.89,1587.8043077324585,71.8101315289076,0.0,3,-1,never,1.0
48,0.0,0.1,0.9,1561.1531327240066,72.8223925862874,0.0,3,-1,never,1.0
49,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,-1,never,1.0
50,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,-1,never,1.0
51,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,-1,never,1.0
52,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,-1,never,1.0
53,0.0,0.075,0.925,1514.0126571802234,74.49923654062782,0.0,3,-1,never,1.0
54,0.0,0.07,0.93,1511.1754012992697,74.59710179750432,0.0,3,-1,never,1.0
55,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,-1,never,1.0
56,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,-1,never,1.0
57,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,-1,never,1.0
58,0.0,0.06,0.94,1477.8663383644232,75.7164920931425,0.0,3,-1,never,1.0
59,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,-1,never,1.0
60,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,-1,never,1.0
61,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,-1,never,1.0
62,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,-1,never,1.0
63,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,-1,never,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,1.0,3,0,t=0,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,1.0,3,0,t=0,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,1.0,3,0,t=0,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,1.0,3,0,t=0,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,1.0,3,0,t=0,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,1.0,3,0,t=0,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,1.0,3,0,t=0,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,1.0,3,0,t=0,1.0
8,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,1.0,3,0,t=0,1.0
9,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,1.0,3,0,t=0,1.0
10,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,1.0,3,0,t=0,1.0
11,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,1.0,3,0,t=0,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,10,t=10,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,10,t=10,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,10,t=10,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,10,t=10,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,10,t=10,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,10,t=10,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,10,t=10,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,10,t=10,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,10,t=10,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,10,t=10,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,1.0,3,10,t=10,1.0
11,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,1.0,3,10,t=10,1.0
12,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,1.0,3,10,t=10,1.0
13,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,1.0,3,10,t=10,1.0
14,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,1.0,3,10,t=10,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,20,t=20,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,20,t=20,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,20,t=20,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,20,t=20,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,20,t=20,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,20,t=20,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,20,t=20,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,20,t=20,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,20,t=20,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,20,t=20,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,0.0,3,20,t=20,1.0
11,0.0,0.59,0.41,1742.1406850983062,41.061100578050436,0.0,3,20,t=20,1.0
12,0.0,0.555,0.445,1782.5975226678497,43.65810756459338,0.0,3,20,t=20,1.0
13,0.0,0.525,0.475,1831.0640634095635,48.58473847140978,0.0,3,20,t=20,1.0
14,0.0,0.495,0.505,1841.811803035193,51.28690483998109,0.0,3,20,t=20,1.0
15,0.0,0.47,0.53,1843.2423333618317,52.76707552855041,0.0,3,20,t=20,1.0
16,0.0,0.445,0.555,1842.3235729170324,53.71865561172321,0.0,3,20,t=20,1.0
17,0.0,0.42,0.58,1838.0276145429389,55.26398204910154,0.0,3,20,t=20,1.0
18,0.0,0.4,0.6,1833.9851588663246,56.17042149640926,0.0,3,20,t=20,1.0
19,0.0,0.365,0.635,1820.9966276575406,58.14422214681352,0.0,3,20,t=20,1.0
20,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,1.0,3,20,t=20,1.0
21,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,1.0,3,20,t=20,1.0
22,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,1.0,3,20,t=20,1.0
23,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,1.0,3,20,t=20,1.0
24,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,1.0,3,20,t=20,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,40,t=40,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,40,t=40,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,40,t=40,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,40,t=40,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,40,t=40,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,40,t=40,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,40,t=40,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,40,t=40,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,40,t=40,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,40,t=40,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,0.0,3,40,t=40,1.0
11,0.0,0.59,0.41,1742.1406850983062,41.061100578050436,0.0,3,40,t=40,1.0
12,0.0,0.555,0.445,1782.5975226678497,43.65810756459338,0.0,3,40,t=40,1.0
13,0.0,0.525,0.475,1831.0640634095635,48.58473847140978,0.0,3,40,t=40,1.0
14,0.0,0.495,0.505,1841.811803035193,51.28690483998109,0.0,3,40,t=40,1.0
15,0.0,0.47,0.53,1843.2423333618317,52.76707552855041,0.0,3,40,t=40,1.0
16,0.0,0.445,0.555,1842.3235729170324,53.71865561172321,0.0,3,40,t=40,1.0
17,0.0,0.42,0.58,1838.0276145429389,55.26398204910154,0.0,3,40,t=40,1.0
18,0.0,0.4,0.6,1833.9851588663246,56.17042149640926,0.0,3,40,t=40,1.0
19,0.0,0.365,0.635,1820.9966276575406,58.14422214681352,0.0,3,40,t=40,1.0
20,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,0.0,3,40,t=40,1.0
21,0.0,0.34,0.66,1802.7278501873502,60.14160095228948,0.0,3,40,t=40,1.0
22,0.0,0.32,0.68,1789.2968814072906,61.29875295544855,0.0,3,40,t=40,1.0
23,0.0,0.305,0.695,1784.7244041916533,61.66655609981591,0.0,3,40,t=40,1.0
24,0.0,0.295,0.705,1776.5683572684475,62.28580744213978,0.0,3,40,t=40,1.0
25,0.0,0.29,0.71,1775.7558583695418,62.34502575576209,0.0,3,40,t=40,1.0
26,0.0,0.265,0.735,1765.8020635028802,63.04842512088745,0.0,3,40,t=40,1.0
27,0.0,0.245,0.755,1743.9568425432935,64.45065698891825,0.0,3,40,t=40,1.0
28,0.0,0.24,0.76,1732.8799503292964,65.10076020159207,0.0,3,40,t=40,1.0
29,0.0,0.23,0.77,1727.2360629310203,65.42354893944551,0.0,3,40,t=40,1.0
30,0.0,0.22,0.78,1723.431322650748,65.63429774030335,0.0,3,40,t=40,1.0
31,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,40,t=40,1.0
32,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,40,t=40,1.0
33,0.0,0.21,0.79,1713.0290035348307,66.2000194514712,0.0,3,40,t=40,1.0
34,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,40,t=40,1.0
35,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,40,t=40,1.0
36,0.0,0.195,0.805,1699.9059672251094,66.87743823432167,0.0,3,40,t=40,1.0
37,0.0,0.18,0.82,1678.5255271555188,67.93598870686225,0.0,3,40,t=40,1.0
38,0.0,0.17,0.83,1671.2122836759659,68.28327940625621,0.0,3,40,t=40,1.0
39,0.0,0.16,0.84,1653.1210882736557,69.10274001866465,0.0,3,40,t=40,1.0
40,0.0,0.155,0.845,1647.062116576852,69.37219502427496,1.0,3,40,t=40,1.0
41,0.0,0.155,0.845,1647.062116576852,69.37219502427496,1.0,3,40,t=40,1.0
42,0.0,0.155,0.845,1647.062116576852,69.37219502427496,1.0,3,40,t=40,1.0
43,0.0,0.155,0.845,1647.062116576852,69.37219502427496,1.0,3,40,t=40,1.0
44,0.0,0.155,0.845,1647.062116576852,69.37219502427496,1.0,3,40,t=40,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,60,t=60,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,60,t=60,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,60,t=60,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,60,t=60,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,60,t=60,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,60,t=60,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,60,t=60,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,60,t=60,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,60,t=60,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,60,t=60,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,0.0,3,60,t=60,1.0
11,0.0,0.59,0.41,1742.1406850983062,41.061100578050436,0.0,3,60,t=60,1.0
12,0.0,0.555,0.445,1782.5975226678497,43.65810756459338,0.0,3,60,t=60,1.0
13,0.0,0.525,0.475,1831.0640634095635,48.58473847140978,0.0,3,60,t=60,1.0
14,0.0,0.495,0.505,1841.811803035193,51.28690483998109,0.0,3,60,t=60,1.0
15,0.0,0.47,0.53,1843.2423333618317,52.76707552855041,0.0,3,60,t=60,1.0
16,0.0,0.445,0.555,1842.3235729170324,53.71865561172321,0.0,3,60,t=60,1.0
17,0.0,0.42,0.58,1838.0276145429389,55.26398204910154,0.0,3,60,t=60,1.0
18,0.0,0.4,0.6,1833.9851588663246,56.17042149640926,0.0,3,60,t=60,1.0
19,0.0,0.365,0.635,1820.9966276575406,58.14422214681352,0.0,3,60,t=60,1.0
20,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,0.0,3,60,t=60,1.0
21,0.0,0.34,0.66,1802.7278501873502,60.14160095228948,0.0,3,60,t=60,1.0
22,0.0,0.32,0.68,1789.2968814072906,61.29875295544855,0.0,3,60,t=60,1.0
23,0.0,0.305,0.695,1784.7244041916533,61.66655609981591,0.0,3,60,t=60,1.0
24,0.0,0.295,0.705,1776.5683572684475,62.28580744213978,0.0,3,60,t=60,1.0
25,0.0,0.29,0.71,1775.7558583695418,62.34502575576209,0.0,3,60,t=60,1.0
26,0.0,0.265,0.735,1765.8020635028802,63.04842512088745,0.0,3,60,t=60,1.0
27,0.0,0.245,0.755,1743.9568425432935,64.45065698891825,0.0,3,60,t=60,1.0
28,0.0,0.24,0.76,1732.8799503292964,65.10076020159207,0.0,3,60,t=60,1.0
29,0.0,0.23,0.77,1727.2360629310203,65.42354893944551,0.0,3,60,t=60,1.0
30,0.0,0.22,0.78,1723.431322650748,65.63429774030335,0.0,3,60,t=60,1.0
31,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,60,t=60,1.0
32,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,60,t=60,1.0
33,0.0,0.21,0.79,1713.0290035348307,66.2000194514712,0.0,3,60,t=60,1.0
34,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,60,t=60,1.0
35,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,60,t=60,1.0
36,0.0,0.195,0.805,1699.9059672251094,66.87743823432167,0.0,3,60,t=60,1.0
37,0.0,0.18,0.82,1678.5255271555188,67.93598870686225,0.0,3,60,t=60,1.0
38,0.0,0.17,0.83,1671.2122836759659,68.28327940625621,0.0,3,60,t=60,1.0
39,0.0,0.16,0.84,1653.1210882736557,69.10274001866465,0.0,3,60,t=60,1.0
40,0.0,0.155,0.845,1647.062116576852,69.37219502427496,0.0,3,60,t=60,1.0
41,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,60,t=60,1.0
42,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,60,t=60,1.0
43,0.0,0.145,0.855,1625.6847021557417,70.29481223793614,0.0,3,60,t=60,1.0
44,0.0,0.135,0.865,1614.0779213601672,70.77064069998039,0.0,3,60,t=60,1.0
45,0.0,0.125,0.875,1603.215823830754,71.20966705262089,0.0,3,60,t=60,1.0
46,0.0,0.12,0.88,1591.1572415596625,71.68066866906997,0.0,3,60,t=60,1.0
47,0.0,0.11,0.89,1587.8043077324585,71.8101315289076,0.0,3,60,t=60,1.0
48,0.0,0.1,0.9,1561.1531327240066,72.8223925862874,0.0,3,60,t=60,1.0
49,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,60,t=60,1.0
50,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,60,t=60,1.0
51,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,60,t=60,1.0
52,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,60,t=60,1.0
53,0.0,0.075,0.925,1514.0126571802234,74.49923654062782,0.0,3,60,t=60,1.0
54,0.0,0.07,0.93,1511.1754012992697,74.59710179750432,0.0,3,60,t=60,1.0
55,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,60,t=60,1.0
56,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,60,t=60,1.0
57,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,60,t=60,1.0
58,0.0,0.06,0.94,1477.8663383644232,75.7164920931425,0.0,3,60,t=60,1.0
59,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,60,t=60,1.0
60,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,1.0,3,60,t=60,1.0
61,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,1.0,3,60,t=60,1.0
62,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,1.0,3,60,t=60,1.0
63,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,1.0,3,60,t=60,1.0
0,0.0,1.0,0.0,943.3021625114227,0.0,0.0,3,80,t=80,1.0
1,0.0,0.95,0.05,848.8112236013449,4.723487520462342,0.0,3,80,t=80,1.0
2,0.0,0.905,0.095,918.8279399395201,8.856797545946751,0.0,3,80,t=80,1.0
3,0.0,0.855,0.145,1056.7601880351035,15.009564680705044,0.0,3,80,t=80,1.0
4,0.0,0.82,0.18,1164.768640203216,19.39731097375087,0.0,3,80,t=80,1.0
5,0.0,0.79,0.21,1311.4597444450508,24.93020381653475,0.0,3,80,t=80,1.0
6,0.0,0.755,0.245,1399.2750586354948,28.03642546878693,0.0,3,80,t=80,1.0
7,0.0,0.715,0.285,1478.7898084840551,30.728292769902435,0.0,3,80,t=80,1.0
8,0.0,0.675,0.325,1604.9182961026568,34.957949330393504,0.0,3,80,t=80,1.0
9,0.0,0.64,0.36,1658.7170251798543,37.05359921753427,0.0,3,80,t=80,1.0
10,0.0,0.615,0.385,1721.6780918575087,39.95676523953933,0.0,3,80,t=80,1.0
11,0.0,0.59,0.41,1742.1406850983062,41.061100578050436,0.0,3,80,t=80,1.0
12,0.0,0.555,0.445,1782.5975226678497,43.65810756459338,0.0,3,80,t=80,1.0
13,0.0,0.525,0.475,1831.0640634095635,48.58473847140978,0.0,3,80,t=80,1.0
14,0.0,0.495,0.505,1841.811803035193,51.28690483998109,0.0,3,80,t=80,1.0
15,0.0,0.47,0.53,1843.2423333618317,52.76707552855041,0.0,3,80,t=80,1.0
16,0.0,0.445,0.555,1842.3235729170324,53.71865561172321,0.0,3,80,t=80,1.0
17,0.0,0.42,0.58,1838.0276145429389,55.26398204910154,0.0,3,80,t=80,1.0
18,0.0,0.4,0.6,1833.9851588663246,56.17042149640926,0.0,3,80,t=80,1.0
19,0.0,0.365,0.635,1820.9966276575406,58.14422214681352,0.0,3,80,t=80,1.0
20,0.0,0.36,0.64,1818.2188982032362,58.49211576261157,0.0,3,80,t=80,1.0
21,0.0,0.34,0.66,1802.7278501873502,60.14160095228948,0.0,3,80,t=80,1.0
22,0.0,0.32,0.68,1789.2968814072906,61.29875295544855,0.0,3,80,t=80,1.0
23,0.0,0.305,0.695,1784.7244041916533,61.66655609981591,0.0,3,80,t=80,1.0
24,0.0,0.295,0.705,1776.5683572684475,62.28580744213978,0.0,3,80,t=80,1.0
25,0.0,0.29,0.71,1775.7558583695418,62.34502575576209,0.0,3,80,t=80,1.0
26,0.0,0.265,0.735,1765.8020635028802,63.04842512088745,0.0,3,80,t=80,1.0
27,0.0,0.245,0.755,1743.9568425432935,64.45065698891825,0.0,3,80,t=80,1.0
28,0.0,0.24,0.76,1732.8799503292964,65.10076020159207,0.0,3,80,t=80,1.0
29,0.0,0.23,0.77,1727.2360629310203,65.42354893944551,0.0,3,80,t=80,1.0
30,0.0,0.22,0.78,1723.431322650748,65.63429774030335,0.0,3,80,t=80,1.0
31,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,80,t=80,1.0
32,0.0,0.215,0.785,1719.2281989536507,65.86613656808854,0.0,3,80,t=80,1.0
33,0.0,0.21,0.79,1713.0290035348307,66.2000194514712,0.0,3,80,t=80,1.0
34,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,80,t=80,1.0
35,0.0,0.205,0.795,1709.3182562340803,66.39457983944878,0.0,3,80,t=80,1.0
36,0.0,0.195,0.805,1699.9059672251094,66.87743823432167,0.0,3,80,t=80,1.0
37,0.0,0.18,0.82,1678.5255271555188,67.93598870686225,0.0,3,80,t=80,1.0
38,0.0,0.17,0.83,1671.2122836759659,68.28327940625621,0.0,3,80,t=80,1.0
39,0.0,0.16,0.84,1653.1210882736557,69.10274001866465,0.0,3,80,t=80,1.0
40,0.0,0.155,0.845,1647.062116576852,69.37219502427496,0.0,3,80,t=80,1.0
41,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,80,t=80,1.0
42,0.0,0.15,0.85,1631.4323401517534,70.05137239754403,0.0,3,80,t=80,1.0
43,0.0,0.145,0.855,1625.6847021557417,70.29481223793614,0.0,3,80,t=80,1.0
44,0.0,0.135,0.865,1614.0779213601672,70.77064069998039,0.0,3,80,t=80,1.0
45,0.0,0.125,0.875,1603.215823830754,71.20966705262089,0.0,3,80,t=80,1.0
46,0.0,0.12,0.88,1591.1572415596625,71.68066866906997,0.0,3,80,t=80,1.0
47,0.0,0.11,0.89,1587.8043077324585,71.8101315289076,0.0,3,80,t=80,1.0
48,0.0,0.1,0.9,1561.1531327240066,72.8223925862874,0.0,3,80,t=80,1.0
49,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,80,t=80,1.0
50,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,80,t=80,1.0
51,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,80,t=80,1.0
52,0.0,0.085,0.915,1527.0534018612268,74.04700108318164,0.0,3,80,t=80,1.0
53,0.0,0.075,0.925,1514.0126571802234,74.49923654062782,0.0,3,80,t=80,1.0
54,0.0,0.07,0.93,1511.1754012992697,74.59710179750432,0.0,3,80,t=80,1.0
55,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,80,t=80,1.0
56,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,80,t=80,1.0
57,0.0,0.065,0.935,1491.8140793222597,75.25683982622428,0.0,3,80,t=80,1.0
58,0.0,0.06,0.94,1477.8663383644232,75.7164920931425,0.0,3,80,t=80,1.0
59,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
60,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
61,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
62,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
63,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
64,0.0,0.055,0.945,1474.2060990720008,75.83553390150266,0.0,3,80,t=80,1.0
