t,share_N,share_E,share_F,W,C_ext,run_id,fee_multiple
16,0.0,0.425,0.575,1856.7500096622193,51.64538125528053,26,0.5
17,0.0,0.41,0.59,1859.9755924822837,53.58733586211944,26,0.5
18,0.0,0.385,0.615,1859.308187357598,54.649144190798026,26,0.5
19,0.0,0.345,0.655,1839.2981163231661,58.93602684057504,26,0.5
20,0.0,0.325,0.675,1827.0977451823223,60.301143160669966,26,0.5
21,0.0,0.305,0.695,1809.3614018240607,61.91415691163749,26,0.5
22,0.0,0.3,0.7,1806.7590626220513,62.12326267465354,26,0.5
23,0.0,0.285,0.715,1799.1367885678465,62.71662390245427,26,0.5
24,0.0,0.28,0.72,1796.6008025230738,62.90712564995302,26,0.5
25,0.0,0.275,0.725,1795.7873714196758,62.96715153751583,26,0.5
26,0.0,0.26,0.74,1784.5819370978857,63.759477506290374,26,0.5
27,0.0,0.235,0.765,1752.7634278508274,65.72850611687903,26,0.5
28,0.0,0.21,0.79,1717.7862129331356,67.57921471055307,26,0.5
29,0.0,0.19,0.81,1637.5537646772573,71.12788883137961,26,0.5
30,0.0,0.175,0.825,1624.8325102705526,71.62864233230795,26,0.5
31,0.0,0.165,0.835,1616.1884536359928,71.96454358278908,26,0.5
32,0.0,0.155,0.845,1591.7891684784995,72.87803946653283,26,0.5
33,0.0,0.15,0.85,1581.5192085642236,73.24998923628331,26,0.5
34,0.0,0.145,0.855,1575.0486953222228,73.48241757024294,26,0.5
35,0.0,0.13,0.87,1548.4145288948814,74.41165758692411,26,0.5
36,0.0,0.125,0.875,1510.056723001191,75.69815453508957,26,0.5
37,0.0,0.125,0.875,1510.056723001191,75.69815453508957,26,0.5
38,0.0,0.12,0.88,1505.9762513381427,75.83037726706198,26,0.5
39,0.0,0.12,0.88,1505.9762513381427,75.83037726706198,26,0.5
40,0.0,0.105,0.895,1483.4287573799675,76.54872179627739,26,0.5
41,0.0,0.095,0.905,1408.419376140058,78.79528985239719,26,0.5
42,0.0,0.095,0.905,1408.419376140058,78.79528985239719,26,0.5
43,0.0,0.085,0.915,1393.8368867431805,79.21307194813846,26,0.5
44,0.0,0.085,0.915,1393.8368867431805,79.21307194813846,26,0.5
45,0.0,0.08,0.92,1367.9284087650917,79.94545620512375,26,0.5
46,0.0,0.08,0.92,1367.9284087650917,79.94545620512375,26,0.5
47,0.0,0.08,0.92,1367.9284087650917,79.94545620512375,26,0.5
48,0.0,0.08,0.92,1367.9284087650917,79.94545620512375,26,0.5
49,0.0,0.07,0.93,1335.958741866535,80.81774795912585,26,0.5
50,0.0,0.065,0.935,1322.373126550358,81.18409829291579,26,0.5
51,0.0,0.065,0.935,1322.373126550358,81.18409829291579,26,0.5
52,0.0,0.065,0.935,1322.373126550358,81.18409829291579,26,0.5
53,0.0,0.06,0.94,1311.630438672366,81.46775969090115,26,0.5
54,0.0,0.06,0.94,1311.630438672366,81.46775969090115,26,0.5
55,0.0,0.06,0.94,1311.630438672366,81.46775969090115,26,0.5
56,0.0,0.06,0.94,1311.630438672366,81.46775969090115,26,0.5
57,0.0,0.06,0.94,1311.630438672366,81.46775969090115,26,0.5
0,0.0,0.94,0.06,867.3600365373961,5.335363051260898,26,1.0
1,0.0,0.895,0.105,945.8755617648405,9.876496739757563,26,1.0
2,0.0,0.85,0.15,1051.2038100650725,14.752688944522667,26,1.0
3,0.0,0.805,0.195,1137.6803150664914,18.472707919707688,26,1.0
4,0.0,0.765,0.235,1238.4038748796233,22.556394104320077,26,1.0
5,0.0,0.72,0.28,1339.3094130011225,26.427125169932182,26,1.0
6,0.0,0.69,0.31,1438.8562683371572,30.040538277381206,26,1.0
7,0.0,0.665,0.335,1521.0376769709635,32.88888148651192,26,1.0
8,0.0,0.665,0.335,1521.0376769709635,32.88888148651192,26,1.0
9,0.0,0.63,0.37,1572.3944524859605,34.61054951103331,26,1.0
10,0.0,0.63,0.37,1572.3944524859605,34.61054951103331,26,1.0
11,0.0,0.63,0.37,1572.3944524859605,34.61054951103331,26,1.0
12,0.0,0.63,0.37,1572.3944524859605,34.61054951103331,26,1.0
13,0.0,0.63,0.37,1572.3944524859605,34.61054951103331,26,1.0
0,0.0,0.94,0.06,867.3600365373961,5.335363051260898,26,1.5
1,0.0,0.895,0.105,945.8755617648405,9.876496739757563,26,1.5
2,0.0,0.85,0.15,1051.2038100650725,14.752688944522667,26,1.5
3,0.0,0.805,0.195,1137.6803150664914,18.472707919707688,26,1.5
4,0.0,0.765,0.235,1238.4038748796233,22.556394104320077,26,1.5
5,0.0,0.72,0.28,1339.3094130011225,26.427125169932182,26,1.5
6,0.0,0.69,0.31,1438.8562683371572,30.040538277381206,26,1.5
7,0.0,0.665,0.335,1521.0376769709635,32.88888148651192,26,1.5
8,0.0,0.69,0.31,1474.975207437137,31.309518682711037,26,1.5
9,0.0,0.65,0.35,1541.6733130647021,33.587439206583596,26,1.5
10,0.0,0.68,0.32,1496.9544112948163,32.064763059595926,26,1.5
11,0.0,0.69,0.31,1470.3490198487682,31.142404294690913,26,1.5
12,0.0,0.655,0.345,1570.6840875750586,34.555910685905744,26,1.5
13,0.0,0.68,0.32,1509.7934923915732,32.50988150438772,26,1.5
14,0.0,0.69,0.31,1473.457383325264,31.254032763345663,26,1.5
15,0.0,0.665,0.335,1524.1432328666792,32.990507019091744,26,1.5
16,0.0,0.685,0.315,1482.418535134777,31.56042756325988,26,1.5
17,0.0,0.705,0.295,1439.5486338682017,30.059836194292945,26,1.5
18,0.0,0.665,0.335,1519.6015781533881,32.83269204093865,26,1.5
19,0.0,0.665,0.335,1519.6015781533881,32.83269204093865,26,1.5
20,0.0,0.675,0.325,1495.2939425342115,32.00098306080284,26,1.5
21,0.0,0.68,0.32,1480.520250632054,31.491510151065334,26,1.5
22,0.0,0.65,0.35,1537.5119885894817,33.44062260530882,26,1.5
23,0.0,0.67,0.33,1483.0404850892917,31.576779443695024,26,1.5
24,0.0,0.67,0.33,1483.0404850892917,31.576779443695024,26,1.5
25,0.0,0.655,0.345,1503.5804561901532,32.28249714879988,26,1.5
26,0.0,0.625,0.375,1564.0204839646021,34.317912326660824,26,1.5
27,0.0,0.635,0.365,1536.4636570256578,33.39419975407891,26,1.5
28,0.0,0.645,0.355,1478.3389968685308,31.40197246199166,26,1.5
29,0.0,0.665,0.335,1439.3176834914634,30.033489285551163,26,1.5
30,0.0,0.635,0.365,1478.7516174567736,31.414619129697236,26,1.5
31,0.0,0.6,0.4,1551.3173977580461,33.88647024596991,26,1.5
32,0.0,0.625,0.375,1478.3580956338953,31.404105613758713,26,1.5
33,0.0,0.59,0.41,1564.4337743378615,34.3334263865695,26,1.5
34,0.0,0.61,0.39,1525.0245243279285,33.01088385448276,26,1.5
35,0.0,0.635,0.365,1469.7359644256665,31.109627124848704,26,1.5
36,0.0,0.605,0.395,1569.2837336735186,34.48968739485258,26,1.5
37,0.0,0.635,0.365,1508.7322347653264,32.44652973925367,26,1.5
38,0.0,0.615,0.385,1550.4385487077425,33.85450984951969,26,1.5
39,0.0,0.63,0.37,1511.2461972231051,32.53036203983385,26,1.5
40,0.0,0.64,0.36,1481.7470329876373,31.518157525547,26,1.5
41,0.0,0.645,0.355,1457.718290303133,30.683774144089472,26,1.5
42,0.0,0.61,0.39,1539.1660157645315,33.48207182961538,26,1.5
43,0.0,0.625,0.375,1509.629154110983,32.483599529052476,26,1.5
44,0.0,0.65,0.35,1465.1893438850286,30.9506030850451,26,1.5
45,0.0,0.605,0.395,1556.8328814096672,34.076420692312354,26,1.5
46,0.0,0.64,0.36,1492.3781509499906,31.887689217827614,26,1.5
47,0.0,0.625,0.375,1546.9273808428925,33.74036857231225,26,1.5
48,0.0,0.64,0.36,1516.8229383402233,32.723426551620115,26,1.5
49,0.0,0.615,0.385,1575.476551663758,34.692948229561225,26,1.5
50,0.0,0.63,0.37,1514.4838355425843,32.65339464773419,26,1.5
51,0.0,0.65,0.35,1457.3681148679761,30.684736463687774,26,1.5
52,0.0,0.635,0.365,1505.8183245733428,32.36301524354568,26,1.5
53,0.0,0.64,0.36,1492.6927236204826,31.910741029095576,26,1.5
54,0.0,0.66,0.34,1448.3845389569835,30.364852974756246,26,1.5
55,0.0,0.67,0.33,1434.9143341248125,29.890397172490726,26,1.5
56,0.0,0.66,0.34,1461.0860383996041,30.81075887415876,26,1.5
57,0.0,0.665,0.335,1450.3237945624687,30.43380519316553,26,1.5
58,0.0,0.64,0.36,1503.6653091351063,32.28503085905049,26,1.5
59,0.0,0.655,0.345,1486.4290583001334,31.691838239317335,26,1.5
60,0.0,0.625,0.375,1559.8936059074658,34.18615874083714,26,1.5
61,0.0,0.65,0.35,1509.3737317127761,32.48193487646316,26,1.5
62,0.0,0.67,0.33,1473.83781849054,31.261236235508242,26,1.5
63,0.0,0.675,0.325,1468.0877925613484,31.060384558480365,26,1.5
64,0.0,0.68,0.32,1439.4557478187553,30.059577557076768,26,1.5
65,0.0,0.645,0.355,1557.7869798417769,34.11646851047265,26,1.5
66,0.0,0.665,0.335,1512.4954217469337,32.58931795809095,26,1.5
67,0.0,0.675,0.325,1479.6489214011417,31.45941486860967,26,1.5
68,0.0,0.65,0.35,1538.8594245079305,33.47714705006277,26,1.5
69,0.0,0.66,0.34,1457.9056517407982,30.690773408474165,26,1.5
70,0.0,0.63,0.37,1502.7971795479643,32.24540600286529,26,1.5
71,0.0,0.645,0.355,1464.2250984356428,30.9136275157709,26,1.5
72,0.0,0.63,0.37,1533.2320105981053,33.285575503961184,26,1.5
73,0.0,0.645,0.355,1515.741030176536,32.692514230250566,26,1.5
74,0.0,0.66,0.34,1482.0594218772947,31.53815028738562,26,1.5
75,0.0,0.615,0.385,1564.4349768727611,34.337093348398525,26,1.5
76,0.0,0.625,0.375,1552.8385582084054,33.94919386806062,26,1.5
77,0.0,0.645,0.355,1500.4535585777348,32.17355677227036,26,1.5
78,0.0,0.615,0.385,1553.9425737225172,33.98563004558322,26,1.5
79,0.0,0.64,0.36,1498.5850659774037,32.112771389896075,26,1.5
80,0.0,0.645,0.355,1485.3244737253335,31.657382522129893,26,1.5
81,0.0,0.605,0.395,1576.527383247216,34.73378107408402,26,1.5
82,0.0,0.62,0.38,1543.2629752411951,33.62734227496607,26,1.5
83,0.0,0.605,0.395,1568.9691043666712,34.48640533069461,26,1.5
84,0.0,0.63,0.37,1531.979878205208,33.2451817167885,26,1.5
85,0.0,0.65,0.35,1503.0061556116195,32.260583245476454,26,1.5
86,0.0,0.615,0.385,1565.7176634363498,34.37337623608859,26,1.5
87,0.0,0.635,0.365,1535.3047432148826,33.35512683739383,26,1.5
88,0.0,0.645,0.355,1515.6941768997938,32.691123446731304,26,1.5
89,0.0,0.66,0.34,1478.830595220316,31.423332760536656,26,1.5
90,0.0,0.63,0.37,1567.431332504997,34.42602922660225,26,1.5
91,0.0,0.64,0.36,1546.1325368089294,33.71310409357865,26,1.5
92,0.0,0.665,0.335,1491.9488005971875,31.873091046881555,26,1.5
93,0.0,0.64,0.36,1553.616272837133,33.96690714508744,26,1.5
94,0.0,0.655,0.345,1534.4374238672733,33.32396052898111,26,1.5
95,0.0,0.665,0.335,1510.5815168431027,32.51300044836835,26,1.5
96,0.0,0.685,0.315,1412.4828623127662,29.09199469673489,26,1.5
97,0.0,0.65,0.35,1568.7411309293714,34.479634628917054,26,1.5
98,0.0,0.665,0.335,1525.4811129488644,33.02607430767273,26,1.5
99,0.0,0.685,0.315,1482.292477865269,31.542575930173868,26,1.5
100,0.0,0.65,0.35,1552.9327008498092,33.948706218325384,26,1.5
0,0.0,0.94,0.06,867.3600365373961,5.335363051260898,26,2.0
1,0.0,0.895,0.105,945.8755617648405,9.876496739757563,26,2.0
2,0.0,0.85,0.15,1051.2038100650725,14.752688944522667,26,2.0
3,0.0,0.805,0.195,1137.6803150664914,18.472707919707688,26,2.0
4,0.0,0.765,0.235,1238.4038748796233,22.556394104320077,26,2.0
5,0.0,0.72,0.28,1339.3094130011225,26.427125169932182,26,2.0
6,0.0,0.69,0.31,1438.8562683371572,30.040538277381206,26,2.0
7,0.0,0.665,0.335,1521.0376769709635,32.88888148651192,26,2.0
8,0.0,0.69,0.31,1474.975207437137,31.309518682711037,26,2.0
9,0.0,0.65,0.35,1541.6733130647021,33.587439206583596,26,2.0
10,0.0,0.68,0.32,1496.9544112948163,32.064763059595926,26,2.0
11,0.0,0.69,0.31,1470.3490198487682,31.142404294690913,26,2.0
12,0.0,0.655,0.345,1570.6840875750586,34.555910685905744,26,2.0
13,0.0,0.68,0.32,1509.7934923915732,32.50988150438772,26,2.0
14,0.0,0.69,0.31,1473.457383325264,31.254032763345663,26,2.0
15,0.0,0.665,0.335,1524.1432328666792,32.990507019091744,26,2.0
16,0.0,0.685,0.315,1482.418535134777,31.56042756325988,26,2.0
17,0.0,0.705,0.295,1439.5486338682017,30.059836194292945,26,2.0
18,0.0,0.665,0.335,1519.6015781533881,32.83269204093865,26,2.0
19,0.0,0.665,0.335,1519.6015781533881,32.83269204093865,26,2.0
20,0.0,0.675,0.325,1495.2939425342115,32.00098306080284,26,2.0
21,0.0,0.68,0.32,1480.520250632054,31.491510151065334,26,2.0
22,0.0,0.65,0.35,1537.5119885894817,33.44062260530882,26,2.0
23,0.0,0.67,0.33,1483.0404850892917,31.576779443695024,26,2.0
24,0.0,0.67,0.33,1483.0404850892917,31.576779443695024,26,2.0
25,0.0,0.655,0.345,1503.5804561901532,32.28249714879988,26,2.0
26,0.0,0.625,0.375,1564.0204839646021,34.317912326660824,26,2.0
27,0.0,0.635,0.365,1536.4636570256578,33.39419975407891,26,2.0
28,0.0,0.645,0.355,1478.3389968685308,31.40197246199166,26,2.0
29,0.0,0.665,0.335,1439.3176834914634,30.033489285551163,26,2.0
30,0.0,0.635,0.365,1478.7516174567736,31.414619129697236,26,2.0
31,0.0,0.6,0.4,1551.3173977580461,33.88647024596991,26,2.0
32,0.0,0.625,0.375,1478.3580956338953,31.404105613758713,26,2.0
33,0.0,0.59,0.41,1564.4337743378615,34.3334263865695,26,2.0
34,0.0,0.61,0.39,1525.0245243279285,33.01088385448276,26,2.0
35,0.0,0.635,0.365,1469.7359644256665,31.109627124848704,26,2.0
36,0.0,0.605,0.395,1569.2837336735186,34.48968739485258,26,2.0
37,0.0,0.635,0.365,1508.7322347653264,32.44652973925367,26,2.0
38,0.0,0.615,0.385,1550.4385487077425,33.85450984951969,26,2.0
39,0.0,0.63,0.37,1511.2461972231051,32.53036203983385,26,2.0
40,0.0,0.64,0.36,1481.7470329876373,31.518157525547,26,2.0
41,0.0,0.645,0.355,1457.718290303133,30.683774144089472,26,2.0
42,0.0,0.61,0.39,1539.1660157645315,33.48207182961538,26,2.0
43,0.0,0.625,0.375,1509.629154110983,32.483599529052476,26,2.0
44,0.0,0.65,0.35,1465.1893438850286,30.9506030850451,26,2.0
45,0.0,0.605,0.395,1556.8328814096672,34.076420692312354,26,2.0
46,0.0,0.64,0.36,1492.3781509499906,31.887689217827614,26,2.0
47,0.0,0.625,0.375,1546.9273808428925,33.74036857231225,26,2.0
48,0.0,0.64,0.36,1516.8229383402233,32.723426551620115,26,2.0
49,0.0,0.615,0.385,1575.476551663758,34.692948229561225,26,2.0
50,0.0,0.63,0.37,1514.4838355425843,32.65339464773419,26,2.0
51,0.0,0.65,0.35,1457.3681148679761,30.684736463687774,26,2.0
52,0.0,0.635,0.365,1505.8183245733428,32.36301524354568,26,2.0
53,0.0,0.64,0.36,1492.6927236204826,31.910741029095576,26,2.0
54,0.0,0.66,0.34,1448.3845389569835,30.364852974756246,26,2.0
55,0.0,0.67,0.33,1434.9143341248125,29.890397172490726,26,2.0
56,0.0,0.66,0.34,1461.0860383996041,30.81075887415876,26,2.0
57,0.0,0.665,0.335,1450.3237945624687,30.43380519316553,26,2.0
58,0.0,0.64,0.36,1503.6653091351063,32.28503085905049,26,2.0
59,0.0,0.655,0.345,1486.4290583001334,31.691838239317335,26,2.0
60,0.0,0.625,0.375,1559.8936059074658,34.18615874083714,26,2.0
61,0.0,0.65,0.35,1509.3737317127761,32.48193487646316,26,2.0
62,0.0,0.67,0.33,1473.83781849054,31.261236235508242,26,2.0
63,0.0,0.675,0.325,1468.0877925613484,31.060384558480365,26,2.0
64,0.0,0.68,0.32,1439.4557478187553,30.059577557076768,26,2.0
65,0.0,0.645,0.355,1557.7869798417769,34.11646851047265,26,2.0
66,0.0,0.665,0.335,1512.4954217469337,32.58931795809095,26,2.0
67,0.0,0.675,0.325,1479.6489214011417,31.45941486860967,26,2.0
68,0.0,0.65,0.35,1538.8594245079305,33.47714705006277,26,2.0
69,0.0,0.66,0.34,1457.9056517407982,30.690773408474165,26,2.0
70,0.0,0.63,0.37,1502.7971795479643,32.24540600286529,26,2.0
71,0.0,0.645,0.355,1464.2250984356428,30.9136275157709,26,2.0
72,0.0,0.63,0.37,1533.2320105981053,33.285575503961184,26,2.0
73,0.0,0.645,0.355,1515.741030176536,32.692514230250566,26,2.0
74,0.0,0.66,0.34,1482.0594218772947,31.53815028738562,26,2.0
75,0.0,0.615,0.385,1564.4349768727611,34.337093348398525,26,2.0
76,0.0,0.625,0.375,1552.8385582084054,33.94919386806062,26,2.0
77,0.0,0.645,0.355,1500.4535585777348,32.17355677227036,26,2.0
78,0.0,0.615,0.385,1553.9425737225172,33.98563004558322,26,2.0
79,0.0,0.64,0.36,1498.5850659774037,32.112771389896075,26,2.0
80,0.0,0.645,0.355,1485.3244737253335,31.657382522129893,26,2.0
81,0.0,0.605,0.395,1576.527383247216,34.73378107408402,26,2.0
82,0.0,0.62,0.38,1543.2629752411951,33.62734227496607,26,2.0
83,0.0,0.605,0.395,1568.9691043666712,34.48640533069461,26,2.0
84,0.0,0.63,0.37,1531.979878205208,33.2451817167885,26,2.0
85,0.0,0.65,0.35,1503.0061556116195,32.260583245476454,26,2.0
86,0.0,0.615,0.385,1565.7176634363498,34.37337623608859,26,2.0
87,0.0,0.635,0.365,1535.3047432148826,33.35512683739383,26,2.0
88,0.0,0.645,0.355,1515.6941768997938,32.691123446731304,26,2.0
89,0.0,0.66,0.34,1478.830595220316,31.423332760536656,26,2.0
90,0.0,0.63,0.37,1567.431332504997,34.42602922660225,26,2.0
91,0.0,0.64,0.36,1546.1325368089294,33.71310409357865,26,2.0
92,0.0,0.665,0.335,1491.9488005971875,31.873091046881555,26,2.0
93,0.0,0.64,0.36,1553.616272837133,33.96690714508744,26,2.0
94,0.0,0.655,0.345,1534.4374238672733,33.32396052898111,26,2.0
95,0.0,0.665,0.335,1510.5815168431027,32.51300044836835,26,2.0
96,0.0,0.685,0.315,1412.4828623127662,29.09199469673489,26,2.0
97,0.0,0.65,0.35,1568.7411309293714,34.479634628917054,26,2.0
98,0.0,0.665,0.335,1525.4811129488644,33.02607430767273,26,2.0
99,0.0,0.685,0.315,1482.292477865269,31.542575930173868,26,2.0
100,0.0,0.65,0.35,1552.9327008498092,33.948706218325384,26,2.0
0,0.0,0.94,0.06,949.876224835848,7.17358830502874,27,0.0
1,0.0,0.89,0.11,1063.1432885682207,12.834026228895095,27,0.0
2,0.0,0.845,0.155,1151.7566071457597,16.762811236807714,27,0.0
3,0.0,0.8,0.2,1322.8585761676286,23.775899689719115,27,0.0
4,0.0,0.755,0.245,1430.330639266707,27.848624559379495,27,0.0
5,0.0,0.71,0.29,1533.9256282833737,31.5710481896226,27,0.0
6,0.0,0.675,0.325,1597.3305002914533,33.75421566744139,27,0.0
7,0.0,0.63,0.37,1684.7484728120025,36.66035995388589,27,0.0
8,0.0,0.605,0.395,1749.8556350595093,38.88604620457485,27,0.0
9,0.0,0.575,0.425,1818.6534630876947,41.621083957779824,27,0.0
10,0.0,0.545,0.455,1875.499353141491,44.371713541995966,27,0.0
11,0.0,0.525,0.475,1923.6963478622213,47.3959394274825,27,0.0
12,0.0,0.505,0.495,1940.0618856432222,48.701827727675024,27,0.0
13,0.0,0.475,0.525,1963.3037173122425,51.120759025324084,27,0.0
